;ImageID;Xc;Yc;Orientation;Class;Full_Contain;Occlude;X1;X2;X3;X4;Y1;Y2;Y3;Y4;Xmin;Ymin;Xmax;Ymax;Xmin_rel;Ymin_rel;Xmax_rel;Ymax_rel
2710;00000816.txt;247.458281;382.385253;2.546183;1;1;0;254;257;242;238;373;381;391;385;238;373;257;391;0.46484375;0.728515625;0.501953125;0.763671875
2711;00000816.txt;404.022411;342.391411;-0.572194;1;1;0;410;414;399;395;335;341;349;345;395;335;414;349;0.771484375;0.654296875;0.80859375;0.681640625
2712;00000817.txt;328.030950;258.769323;1.604492;11;1;0;325;333;332;324;248;248;270;270;324;248;333;270;0.6328125;0.484375;0.650390625;0.52734375
2713;00000817.txt;339.540730;350.241791;1.614886;1;1;0;337;343;343;336;342;342;360;358;336;342;343;360;0.65625;0.66796875;0.669921875;0.703125
2714;00000817.txt;333.251351;425.623757;1.642104;1;1;0;330;338;337;329;417;417;435;434;329;417;338;435;0.642578125;0.814453125;0.66015625;0.849609375
2715;00000817.txt;435.245984;417.406997;-1.499850;2;1;0;434;444;439;425;368;369;468;466;425;368;444;468;0.830078125;0.71875;0.8671875;0.9140625
2716;00000817.txt;463.712043;272.157241;1.589143;2;1;0;462;474;468;452;227;227;319;317;452;227;474;319;0.8828125;0.443359375;0.92578125;0.623046875
2717;00000817.txt;365.610290;140.246362;-1.552450;11;1;0;361;371;370;361;127;127;155;153;361;127;371;155;0.705078125;0.248046875;0.724609375;0.302734375
2718;00000817.txt;455.703317;154.968490;-1.425755;1;1;0;452;463;459;449;144;144;167;166;449;144;463;167;0.876953125;0.28125;0.904296875;0.326171875
2719;00000817.txt;466.883441;21.213031;-1.516502;11;1;0;464;472;472;461;9;11;34;32;461;9;472;34;0.900390625;0.017578125;0.921875;0.06640625
2720;00000818.txt;267.694043;173.151418;2.557322;1;1;0;274;278;262;258;165;172;182;175;258;165;278;182;0.50390625;0.322265625;0.54296875;0.35546875
2721;00000819.txt;43.838392;47.444286;-0.350045;1;1;0;50;54;38;35;41;48;53;48;35;41;54;53;0.068359375;0.080078125;0.10546875;0.103515625
2722;00000820.txt;11.209196;486.197875;-2.963997;1;1;0;2;22;20;1;481;485;492;488;1;481;22;492;0.001953125;0.939453125;0.04296875;0.9609375
2723;00000820.txt;116.178455;169.550663;-1.366155;5;1;0;113;125;119;108;155;158;184;182;108;155;125;184;0.2109375;0.302734375;0.244140625;0.359375
2724;00000820.txt;105.699926;197.813854;-0.955457;11;1;0;108;114;103;98;189;193;207;203;98;189;114;207;0.19140625;0.369140625;0.22265625;0.404296875
2725;00000820.txt;11.689863;128.811027;-1.489892;1;1;0;9;17;15;8;119;120;139;138;8;119;17;139;0.015625;0.232421875;0.033203125;0.271484375
2726;00000820.txt;240.393211;56.584116;0.388319;1;1;0;234;250;248;231;51;57;63;56;231;51;250;63;0.451171875;0.099609375;0.48828125;0.123046875
2727;00000820.txt;238.758945;110.611031;0.171149;1;1;0;230;250;248;228;106;109;116;112;228;106;250;116;0.4453125;0.20703125;0.48828125;0.2265625
2728;00000821.txt;409.554554;443.437066;-2.166581;1;1;0;408;419;411;402;434;449;453;438;402;434;419;453;0.78515625;0.84765625;0.818359375;0.884765625
2729;00000822.txt;162.530777;109.859878;0.982794;1;1;0;161;172;163;155;102;116;119;104;155;102;172;119;0.302734375;0.19921875;0.3359375;0.232421875
2730;00000822.txt;79.305013;146.402476;0.997542;11;1;0;77;90;82;70;134;153;160;139;70;134;90;160;0.13671875;0.26171875;0.17578125;0.3125
2731;00000823.txt;40.298178;500.084659;-0.688924;9;1;1;46;52;35;29;490;496;511;503;29;490;52;511;0.056640625;0.95703125;0.1015625;0.998046875
2732;00000823.txt;399.096923;198.894842;-2.819842;1;1;0;391;410;408;389;192;198;206;200;389;192;410;206;0.759765625;0.375;0.80078125;0.40234375
2733;00000823.txt;464.744624;292.152205;0.845326;10;1;0;461;474;468;457;283;296;302;288;457;283;474;302;0.892578125;0.552734375;0.92578125;0.58984375
2734;00000823.txt;503.651742;78.036984;0.952152;1;1;0;501;512;507;496;69;84;87;73;496;69;512;87;0.96875;0.134765625;1.0;0.169921875
2735;00000823.txt;374.212516;49.116767;2.334459;1;1;0;378;382;371;366;41;46;57;53;366;41;382;57;0.71484375;0.080078125;0.74609375;0.111328125
2736;00000823.txt;383.169035;57.500069;2.397494;11;1;0;388;394;378;373;48;53;68;62;373;48;394;68;0.728515625;0.09375;0.76953125;0.1328125
2737;00000823.txt;214.486650;318.721500;2.397494;1;1;0;218;224;211;206;310;316;328;322;206;310;224;328;0.40234375;0.60546875;0.4375;0.640625
2738;00000824.txt;501.892681;143.611624;-2.111216;7;1;0;502;506;503;497;139;147;149;140;497;139;506;149;0.970703125;0.271484375;0.98828125;0.291015625
2739;00000824.txt;349.795466;38.483588;1.107149;1;1;0;349;357;351;343;29;45;49;33;343;29;357;49;0.669921875;0.056640625;0.697265625;0.095703125
2740;00000824.txt;366.557293;36.544203;1.113518;1;1;0;366;374;367;360;27;43;46;31;360;27;374;46;0.703125;0.052734375;0.73046875;0.08984375
2741;00000824.txt;403.821188;84.266924;1.145347;1;1;0;404;411;404;397;75;92;93;78;397;75;411;93;0.775390625;0.146484375;0.802734375;0.181640625
2742;00000824.txt;448.981151;30.587521;-1.986289;1;1;0;449;456;450;442;20;38;41;25;442;20;456;41;0.86328125;0.0390625;0.890625;0.080078125
2743;00000824.txt;423.422675;165.792187;1.133458;11;1;0;422;432;424;416;155;174;178;158;416;155;432;178;0.8125;0.302734375;0.84375;0.34765625
2744;00000824.txt;476.308476;309.034973;1.144169;1;1;0;476;484;477;470;300;316;319;302;470;300;484;319;0.91796875;0.5859375;0.9453125;0.623046875
2745;00000824.txt;448.175335;298.166972;1.120459;2;1;0;484;427;412;472;357;236;240;361;412;236;484;361;0.8046875;0.4609375;0.9453125;0.705078125
2746;00000825.txt;148.602230;482.448586;-1.939493;9;1;0;148;157;149;141;470;493;495;473;141;470;157;495;0.275390625;0.91796875;0.306640625;0.966796875
2747;00000825.txt;357.841206;434.419720;1.126851;11;1;0;359;367;357;349;446;444;423;426;349;423;367;446;0.681640625;0.826171875;0.716796875;0.87109375
2748;00000826.txt;458.593884;55.864011;0.703614;1;1;0;453;469;465;448;46;61;65;52;448;46;469;65;0.875;0.08984375;0.916015625;0.126953125
2749;00000826.txt;512.940846;353.899940;0.689539;1;0;1;508;523;517;504;345;357;363;351;504;345;523;363;0.984375;0.673828125;1.021484375;0.708984375
2750;00000827.txt;279.581135;333.459969;-1.915444;1;1;0;281;288;279;272;323;342;345;325;272;323;288;345;0.53125;0.630859375;0.5625;0.673828125
2751;00000827.txt;233.262796;454.750343;-0.286051;1;1;0;223;240;244;227;453;449;456;462;223;449;244;462;0.435546875;0.876953125;0.4765625;0.90234375
2752;00000828.txt;56.611582;172.210386;-2.634494;1;1;0;51;66;63;47;165;174;179;171;47;165;66;179;0.091796875;0.322265625;0.12890625;0.349609375
2753;00000828.txt;12.320999;227.845893;1.888595;1;1;0;12;19;14;5;217;220;239;236;5;217;19;239;0.009765625;0.423828125;0.037109375;0.466796875
2754;00000828.txt;233.294707;282.103590;-2.574864;1;1;0;227;244;239;223;274;284;291;280;223;274;244;291;0.435546875;0.53515625;0.4765625;0.568359375
2755;00000828.txt;293.105146;368.688050;-1.914766;1;1;0;294;300;293;287;359;376;379;362;287;359;300;379;0.560546875;0.701171875;0.5859375;0.740234375
2756;00000829.txt;412.583658;473.450360;-3.103637;1;1;0;403;423;423;403;469;470;478;477;403;469;423;478;0.787109375;0.916015625;0.826171875;0.93359375
2757;00000829.txt;283.523803;469.774605;-3.117788;1;1;0;274;294;295;273;465;467;474;474;273;465;295;474;0.533203125;0.908203125;0.576171875;0.92578125
2758;00000829.txt;491.931241;372.259330;-1.594602;11;1;0;487;497;496;489;362;362;383;383;487;362;497;383;0.951171875;0.70703125;0.970703125;0.748046875
2759;00000830.txt;23.797883;426.791674;-2.261740;1;1;0;22;32;27;16;419;432;435;422;16;419;32;435;0.03125;0.818359375;0.0625;0.849609375
2760;00000830.txt;250.719126;142.393990;-3.132665;2;1;0;237;265;265;237;137;138;148;148;237;137;265;148;0.462890625;0.267578125;0.517578125;0.2890625
2761;00000830.txt;251.123961;131.126092;-0.010309;11;1;0;240;263;264;239;127;127;136;136;239;127;264;136;0.466796875;0.248046875;0.515625;0.265625
2762;00000830.txt;451.659746;118.894986;-1.562463;5;1;0;446;458;458;445;104;104;134;134;445;104;458;134;0.869140625;0.203125;0.89453125;0.26171875
2763;00000830.txt;460.566109;139.609025;-1.305589;1;1;0;460;467;462;454;129;131;151;149;454;129;467;151;0.88671875;0.251953125;0.912109375;0.294921875
2764;00000830.txt;412.728147;167.002837;-3.128260;1;1;0;403;422;422;404;164;164;171;171;403;164;422;171;0.787109375;0.3203125;0.82421875;0.333984375
2765;00000830.txt;478.176417;292.173599;0.450074;9;1;0;469;492;487;465;284;294;301;290;465;284;492;301;0.908203125;0.5546875;0.9609375;0.587890625
2766;00000830.txt;510.090882;252.970086;1.598187;1;0;1;507;514;514;506;244;244;262;262;506;244;514;262;0.98828125;0.4765625;1.00390625;0.51171875
2767;00000831.txt;147.772225;145.924794;-1.141618;1;1;0;148;155;149;141;137;140;155;152;141;137;155;155;0.275390625;0.267578125;0.302734375;0.302734375
2768;00000831.txt;147.334217;353.878604;-1.346085;1;1;0;146;153;149;142;345;346;364;362;142;345;153;364;0.27734375;0.673828125;0.298828125;0.7109375
2769;00000831.txt;479.702010;200.675292;-1.549217;5;1;0;474;486;486;473;184;183;219;218;473;183;486;219;0.923828125;0.357421875;0.94921875;0.427734375
2770;00000832.txt;58.223756;315.997146;0.138006;1;1;1;50;68;67;49;312;314;321;318;49;312;68;321;0.095703125;0.609375;0.1328125;0.626953125
2771;00000833.txt;360.009480;129.583924;-3.141592;1;1;0;351;369;369;351;126;126;133;133;351;126;369;133;0.685546875;0.24609375;0.720703125;0.259765625
2772;00000833.txt;397.367120;219.858470;-1.047518;11;1;0;400;407;396;388;209;212;232;228;388;209;407;232;0.7578125;0.408203125;0.794921875;0.453125
2773;00000833.txt;424.172190;221.013860;-1.071450;11;1;0;427;433;424;415;210;214;233;229;415;210;433;233;0.810546875;0.41015625;0.845703125;0.455078125
2774;00000833.txt;451.978599;218.394974;-1.019141;1;1;0;454;460;450;445;209;212;229;225;445;209;460;229;0.869140625;0.408203125;0.8984375;0.447265625
2775;00000834.txt;123.190761;228.308050;-1.570796;1;1;1;119;127;127;120;220;220;238;237;119;220;127;238;0.232421875;0.4296875;0.248046875;0.46484375
2776;00000835.txt;345.326163;50.762378;0.013157;1;1;0;336;355;355;336;47;48;55;55;336;47;355;55;0.65625;0.091796875;0.693359375;0.107421875
2777;00000836.txt;237.573276;135.449491;-0.641364;5;1;0;244;250;231;226;125;132;146;139;226;125;250;146;0.44140625;0.244140625;0.48828125;0.28515625
2778;00000837.txt;215.424993;487.572999;0.925221;10;1;0;212;226;220;205;475;496;499;481;205;475;226;499;0.400390625;0.927734375;0.44140625;0.974609375
2779;00000837.txt;235.012303;416.278511;-0.640228;2;1;0;256;207;215;263;394;430;440;403;207;394;263;440;0.404296875;0.76953125;0.513671875;0.859375
2780;00000837.txt;190.940855;418.934418;0.362544;10;1;0;186;201;196;182;413;417;427;420;182;413;201;427;0.35546875;0.806640625;0.392578125;0.833984375
2781;00000838.txt;208.006010;83.918217;0.356220;11;1;0;199;220;218;196;76;84;92;84;196;76;220;92;0.3828125;0.1484375;0.4296875;0.1796875
2782;00000839.txt;127.130435;262.616293;2.946907;1;1;0;117;135;138;120;260;257;266;269;117;257;138;269;0.228515625;0.501953125;0.26953125;0.525390625
2783;00000839.txt;94.932347;237.265762;0.728549;8;1;0;83;115;108;75;219;248;256;227;75;219;115;256;0.146484375;0.427734375;0.224609375;0.5
2784;00000839.txt;70.091740;208.200067;0.814516;1;1;0;67;80;73;61;199;213;217;205;61;199;80;217;0.119140625;0.388671875;0.15625;0.423828125
2785;00000839.txt;208.258326;149.482920;0.807951;1;1;0;204;219;214;197;139;156;160;144;197;139;219;160;0.384765625;0.271484375;0.427734375;0.3125
2786;00000839.txt;469.817596;471.009410;0.859337;1;1;0;466;479;473;461;461;476;481;467;461;461;479;481;0.900390625;0.900390625;0.935546875;0.939453125
2787;00000840.txt;95.218956;473.278395;-2.294327;1;1;0;91;105;99;86;464;478;484;468;86;464;105;484;0.16796875;0.90625;0.205078125;0.9453125
2788;00000841.txt;33.321647;170.998867;0.814516;1;1;0;30;43;37;25;162;175;180;167;25;162;43;180;0.048828125;0.31640625;0.083984375;0.3515625
2789;00000842.txt;150.617413;247.754444;-1.377585;11;1;0;148;158;153;144;235;238;261;258;144;235;158;261;0.28125;0.458984375;0.30859375;0.509765625
2790;00000843.txt;243.556822;425.971256;2.939831;11;1;0;232;254;256;233;424;419;429;433;232;419;256;433;0.453125;0.818359375;0.5;0.845703125
2791;00000844.txt;274.177368;175.829417;2.585722;1;1;0;264;281;284;269;179;168;174;184;264;168;284;184;0.515625;0.328125;0.5546875;0.359375
2792;00000844.txt;282.727859;139.917359;2.577724;11;1;0;272;277;294;289;142;149;139;131;272;131;294;149;0.53125;0.255859375;0.57421875;0.291015625
2793;00000844.txt;301.538936;94.920405;-2.217099;1;1;0;299;310;305;294;86;101;104;90;294;86;310;104;0.57421875;0.16796875;0.60546875;0.203125
2794;00000845.txt;54.155107;129.333739;-2.319847;1;1;0;51;64;58;44;119;134;139;126;44;119;64;139;0.0859375;0.232421875;0.125;0.271484375
2795;00000845.txt;107.947960;202.732411;-2.279423;1;1;0;106;118;112;97;192;208;214;198;97;192;118;214;0.189453125;0.375;0.23046875;0.41796875
2796;00000846.txt;335.242914;277.090028;-2.469114;1;1;0;330;344;340;327;269;280;285;275;327;269;344;285;0.638671875;0.525390625;0.671875;0.556640625
2797;00000847.txt;83.032716;74.741367;-2.346294;1;1;0;79;92;87;75;66;79;84;71;75;66;92;84;0.146484375;0.12890625;0.1796875;0.1640625
2798;00000847.txt;352.299415;245.209950;0.849825;9;1;0;348;363;357;343;234;251;257;240;343;234;363;257;0.669921875;0.45703125;0.708984375;0.501953125
2799;00000847.txt;493.594168;418.624244;0.904239;11;1;0;490;505;498;483;406;426;431;413;483;406;505;431;0.943359375;0.79296875;0.986328125;0.841796875
2800;00000848.txt;68.246697;364.423252;-0.762846;5;1;0;73;81;64;56;354;359;376;370;56;354;81;376;0.109375;0.69140625;0.158203125;0.734375
2801;00000848.txt;112.163500;494.273073;-1.237552;10;1;0;112;122;113;103;479;484;510;505;103;479;122;510;0.201171875;0.935546875;0.23828125;0.99609375
2802;00000849.txt;266.475956;503.883417;-0.325799;11;1;1;274;278;259;256;497;505;511;503;256;497;278;511;0.5;0.970703125;0.54296875;0.998046875
2803;00000849.txt;292.317902;494.234858;-0.440306;5;1;0;277;282;309;302;495;506;493;483;277;483;309;506;0.541015625;0.943359375;0.603515625;0.98828125
2804;00000849.txt;412.493308;428.494570;2.687749;11;1;0;421;425;404;401;421;427;437;431;401;421;425;437;0.783203125;0.822265625;0.830078125;0.853515625
2805;00000849.txt;402.237497;412.706018;2.761087;1;1;1;409;412;396;393;407;413;420;413;393;407;412;420;0.767578125;0.794921875;0.8046875;0.8203125
2806;00000849.txt;87.086436;97.589448;2.437647;1;1;1;92;96;85;77;90;95;106;101;77;90;96;106;0.150390625;0.17578125;0.1875;0.20703125
2807;00000849.txt;179.547566;40.411031;-0.711459;1;1;0;185;189;176;169;32;37;50;44;169;32;189;50;0.330078125;0.0625;0.369140625;0.09765625
2808;00000849.txt;142.336216;177.003915;2.634494;1;1;0;149;152;137;133;170;176;184;179;133;170;152;184;0.259765625;0.33203125;0.296875;0.359375
2809;00000850.txt;468.962547;395.324437;-0.647212;5;1;0;455;462;483;477;400;408;391;384;455;384;483;408;0.888671875;0.75;0.943359375;0.796875
2810;00000850.txt;323.423550;10.299600;2.460576;1;1;0;328;333;319;315;3;11;16;13;315;3;333;16;0.615234375;0.005859375;0.650390625;0.03125
2811;00000850.txt;385.583117;181.865154;-0.674741;5;1;0;390;396;382;376;173;180;191;184;376;173;396;191;0.734375;0.337890625;0.7734375;0.373046875
2812;00000850.txt;275.289374;35.484946;-0.637762;5;1;0;286;293;264;259;22;29;50;42;259;22;293;50;0.505859375;0.04296875;0.572265625;0.09765625
2813;00000850.txt;455.034716;132.926441;-3.127509;1;1;0;447;464;464;446;130;130;136;136;446;130;464;136;0.87109375;0.25390625;0.90625;0.265625
2814;00000850.txt;345.644086;14.238291;-0.596501;11;1;0;354;358;338;334;4;11;25;18;334;4;358;25;0.65234375;0.0078125;0.69921875;0.048828125
2815;00000850.txt;357.283977;27.273609;2.460576;1;1;0;362;367;353;348;19;25;36;31;348;19;367;36;0.6796875;0.037109375;0.716796875;0.0703125
2816;00000851.txt;64.643788;210.279174;-0.254125;1;1;0;54;73;76;57;210;204;212;216;54;204;76;216;0.10546875;0.3984375;0.1484375;0.421875
2817;00000851.txt;396.269348;489.944685;-2.431681;11;1;0;390;407;402;387;481;495;499;486;387;481;407;499;0.755859375;0.939453125;0.794921875;0.974609375
2818;00000851.txt;391.619124;500.190943;-2.485106;1;1;0;386;401;398;383;492;504;509;497;383;492;401;509;0.748046875;0.9609375;0.783203125;0.994140625
2819;00000851.txt;439.580389;389.333518;0.724250;5;1;0;436;449;443;431;380;392;398;387;431;380;449;398;0.841796875;0.7421875;0.876953125;0.77734375
2820;00000852.txt;90.214052;222.136411;2.414951;23;1;0;96;99;86;82;213;220;231;226;82;213;99;231;0.16015625;0.416015625;0.193359375;0.451171875
2821;00000853.txt;159.401370;477.261060;2.780756;23;1;1;171;175;149;144;468;477;487;478;144;468;175;487;0.28125;0.9140625;0.341796875;0.951171875
2822;00000853.txt;442.316095;395.435225;1.206270;9;1;0;450;443;435;442;403;384;388;407;435;384;450;407;0.849609375;0.75;0.87890625;0.794921875
2823;00000853.txt;437.756629;414.862511;-2.415727;11;1;1;431;451;445;425;403;421;427;410;425;403;451;427;0.830078125;0.787109375;0.880859375;0.833984375
2824;00000853.txt;407.723630;332.197425;0.741179;5;1;0;405;419;412;397;322;336;342;329;397;322;419;342;0.775390625;0.62890625;0.818359375;0.66796875
2825;00000854.txt;16.758655;409.664421;2.856863;1;1;0;5;25;29;8;409;403;411;417;5;403;29;417;0.009765625;0.787109375;0.056640625;0.814453125
2826;00000855.txt;265.309220;342.261840;0.602983;1;1;0;259;275;272;257;334;345;350;340;257;334;275;350;0.501953125;0.65234375;0.537109375;0.68359375
2827;00000855.txt;262.865882;359.198617;0.700854;11;1;0;257;274;269;253;350;363;369;356;253;350;274;369;0.494140625;0.68359375;0.53515625;0.720703125
2828;00000855.txt;465.382328;91.239758;0.993863;11;1;0;463;474;468;458;83;98;101;85;458;83;474;101;0.89453125;0.162109375;0.92578125;0.197265625
2829;00000856.txt;35.789467;491.384893;0.992390;5;1;0;31;50;42;21;474;505;509;479;21;474;50;509;0.041015625;0.92578125;0.09765625;0.994140625
2830;00000856.txt;30.210153;397.682987;-2.015667;11;1;1;31;41;30;20;385;407;411;390;20;385;41;411;0.0390625;0.751953125;0.080078125;0.802734375
2831;00000856.txt;67.660344;411.898774;-2.212161;11;1;0;64;78;71;57;400;419;424;405;57;400;78;424;0.111328125;0.78125;0.15234375;0.828125
2832;00000856.txt;383.908668;300.136278;-0.153708;1;1;0;374;392;394;376;298;296;302;306;374;296;394;306;0.73046875;0.578125;0.76953125;0.59765625
2833;00000856.txt;367.476442;276.519729;3.003586;1;1;1;357;376;377;360;275;272;279;281;357;272;377;281;0.697265625;0.53125;0.736328125;0.548828125
2834;00000856.txt;393.218787;231.670724;-0.439262;11;1;0;402;406;386;381;223;231;240;233;381;223;406;240;0.744140625;0.435546875;0.79296875;0.46875
2835;00000857.txt;127.493472;72.309375;-2.034444;11;1;0;127;137;129;118;60;82;84;64;118;60;137;84;0.23046875;0.1171875;0.267578125;0.1640625
2836;00000857.txt;142.658650;74.093513;1.078987;5;1;0;141;152;145;133;62;84;86;66;133;62;152;86;0.259765625;0.12109375;0.296875;0.16796875
2837;00000857.txt;193.011006;107.893027;-1.991460;1;1;0;192;201;194;186;97;116;119;100;186;97;201;119;0.36328125;0.189453125;0.392578125;0.232421875
2838;00000857.txt;66.263127;378.708654;2.795054;1;1;0;73;78;60;55;372;379;386;379;55;372;78;386;0.107421875;0.7265625;0.15234375;0.75390625
2839;00000858.txt;83.387991;343.413648;0.757882;1;1;0;79;93;88;74;335;348;352;339;74;335;93;352;0.14453125;0.654296875;0.181640625;0.6875
2840;00000859.txt;270.896297;92.952359;0.674741;11;1;0;264;284;279;259;83;98;104;88;259;83;284;104;0.505859375;0.162109375;0.5546875;0.203125
2841;00000859.txt;240.140805;196.898135;0.010101;1;1;1;227;253;253;229;192;193;201;202;227;192;253;202;0.443359375;0.375;0.494140625;0.39453125
2842;00000859.txt;78.403034;444.358129;-1.857418;11;1;0;79;86;79;71;432;456;457;434;71;432;86;457;0.138671875;0.84375;0.16796875;0.892578125
2843;00000860.txt;33.739021;104.672860;-1.057544;23;1;0;27;33;41;35;110;114;100;96;27;96;41;114;0.052734375;0.1875;0.080078125;0.22265625
2844;00000860.txt;32.273137;64.981150;-0.734936;5;1;0;43;48;23;16;51;56;81;73;16;51;48;81;0.03125;0.099609375;0.09375;0.158203125
2845;00000861.txt;48.086171;154.798913;-0.252096;10;1;0;63;66;34;30;145;157;166;153;30;145;66;166;0.05859375;0.283203125;0.12890625;0.32421875
2846;00000862.txt;72.513583;294.210115;1.224483;2;1;0;82;93;64;52;337;333;252;255;52;252;93;337;0.1015625;0.4921875;0.181640625;0.658203125
2847;00000862.txt;210.240972;27.113653;2.730137;1;1;0;215;219;206;201;21;28;33;27;201;21;219;33;0.392578125;0.041015625;0.427734375;0.064453125
2848;00000862.txt;192.827967;22.499951;2.758065;1;1;1;199;201;187;185;16;24;28;23;185;16;201;28;0.361328125;0.03125;0.392578125;0.0546875
2849;00000863.txt;129.707524;123.348396;-0.525367;1;1;0;136;141;124;118;115;122;132;125;118;115;141;132;0.23046875;0.224609375;0.275390625;0.2578125
2850;00000863.txt;329.394332;264.878701;-0.262120;2;1;0;343;347;317;312;256;266;273;265;312;256;347;273;0.609375;0.5;0.677734375;0.533203125
2851;00000863.txt;325.863673;147.843869;-0.528074;4;1;0;331;336;323;314;139;148;157;148;314;139;336;157;0.61328125;0.271484375;0.65625;0.306640625
2852;00000863.txt;389.546313;149.413051;1.053628;2;1;0;388;402;393;376;132;162;165;140;376;132;402;165;0.734375;0.2578125;0.78515625;0.322265625
2853;00000864.txt;113.055564;229.077116;-3.121988;4;1;0;106;119;120;108;226;226;233;233;106;226;120;233;0.20703125;0.44140625;0.234375;0.455078125
2854;00000865.txt;405.165860;120.183759;-0.411254;2;1;0;430;438;380;374;103;113;138;127;374;103;438;138;0.73046875;0.201171875;0.85546875;0.26953125
2855;00000865.txt;407.267656;97.983534;-0.388319;2;1;0;421;427;393;389;85;98;110;100;389;85;427;110;0.759765625;0.166015625;0.833984375;0.21484375
2856;00000865.txt;333.179332;120.183759;2.829101;4;1;0;340;343;327;324;113;122;128;118;324;113;343;128;0.6328125;0.220703125;0.669921875;0.25
2857;00000865.txt;474.787867;57.918039;-0.262609;11;1;0;485;488;465;462;51;59;66;57;462;51;488;66;0.90234375;0.099609375;0.953125;0.12890625
2858;00000866.txt;238.451605;72.809745;0.012658;1;1;0;229;248;249;229;69;69;77;77;229;69;249;77;0.447265625;0.134765625;0.486328125;0.150390625
2859;00000867.txt;27.752484;80.231714;-1.570796;11;1;0;22;34;35;21;68;67;94;93;21;67;35;94;0.041015625;0.130859375;0.068359375;0.18359375
2860;00000867.txt;90.615304;20.175269;-0.000000;1;1;0;81;100;101;81;17;17;24;24;81;17;101;24;0.158203125;0.033203125;0.197265625;0.046875
2861;00000867.txt;469.031811;309.603543;-0.296546;4;1;0;458;476;481;463;308;301;313;317;458;301;481;317;0.89453125;0.587890625;0.939453125;0.619140625
2862;00000868.txt;393.973794;11.019319;3.128436;1;1;0;385;403;405;385;8;7;15;15;385;7;405;15;0.751953125;0.013671875;0.791015625;0.029296875
2863;00000868.txt;368.147373;11.418182;-3.067654;1;1;0;379;378;358;359;9;16;15;7;358;7;379;16;0.69921875;0.013671875;0.740234375;0.03125
2864;00000869.txt;24.592027;220.029838;0.040518;1;1;0;15;34;34;16;216;217;225;224;15;216;34;225;0.029296875;0.421875;0.06640625;0.439453125
2865;00000869.txt;188.833145;224.926217;0.021273;11;1;0;177;201;201;177;221;221;230;229;177;221;201;230;0.345703125;0.431640625;0.392578125;0.44921875
2866;00000869.txt;456.042151;228.554127;0.051901;1;1;0;447;466;466;447;225;226;233;231;447;225;466;233;0.873046875;0.439453125;0.91015625;0.455078125
2867;00000870.txt;254.871300;205.482150;-0.110000;5;1;0;235;272;275;239;204;197;207;215;235;197;275;215;0.458984375;0.384765625;0.537109375;0.419921875
2868;00000870.txt;43.852125;449.751113;-1.551568;11;1;0;39;49;49;39;437;437;463;463;39;437;49;463;0.076171875;0.853515625;0.095703125;0.904296875
2869;00000870.txt;167.324850;77.351500;2.396342;5;1;0;176;186;159;150;62;71;94;84;150;62;186;94;0.29296875;0.12109375;0.36328125;0.18359375
2870;00000870.txt;356.527650;452.659200;2.356342;5;1;0;362;373;350;342;437;447;467;461;342;437;373;467;0.66796875;0.853515625;0.728515625;0.912109375
2871;00000870.txt;29.137162;360.348478;3.018621;1;1;0;17;40;41;20;358;356;363;366;17;356;41;366;0.033203125;0.6953125;0.080078125;0.71484375
2872;00000870.txt;66.444645;165.971275;-2.176341;1;1;0;66;74;68;59;158;171;175;162;59;158;74;175;0.115234375;0.30859375;0.14453125;0.341796875
2873;00000870.txt;139.560292;165.356858;-1.130954;11;1;0;141;148;138;132;153;157;178;175;132;153;148;178;0.2578125;0.298828125;0.2890625;0.34765625
2874;00000870.txt;143.246795;102.422982;-0.660132;11;1;0;150;156;137;131;92;98;113;107;131;92;156;113;0.255859375;0.1796875;0.3046875;0.220703125
2875;00000870.txt;149.518311;70.164484;-1.022933;1;1;0;151;158;149;142;62;64;80;76;142;62;158;80;0.27734375;0.12109375;0.30859375;0.15625
2876;00000870.txt;216.455843;81.502897;2.558220;23;1;0;226;232;207;201;69;78;94;86;201;69;232;94;0.392578125;0.134765625;0.453125;0.18359375
2877;00000870.txt;199.275792;245.674142;-0.469600;1;1;0;206;210;193;189;239;245;253;248;189;239;210;253;0.369140625;0.466796875;0.41015625;0.494140625
2878;00000870.txt;152.810566;479.992798;2.720930;11;1;0;161;164;145;142;472;480;487;482;142;472;164;487;0.27734375;0.921875;0.3203125;0.951171875
2879;00000871.txt;248.824619;312.674891;0.463648;5;1;0;237;267;262;231;300;315;326;310;231;300;267;326;0.451171875;0.5859375;0.521484375;0.63671875
2880;00000871.txt;262.119795;344.355394;0.005882;5;1;0;241;284;283;241;339;339;351;350;241;339;284;351;0.470703125;0.662109375;0.5546875;0.685546875
2881;00000871.txt;304.968245;360.917384;3.141592;1;1;0;295;315;315;295;357;357;365;365;295;357;315;365;0.576171875;0.697265625;0.615234375;0.712890625
2882;00000872.txt;286.683426;89.213251;3.131067;11;1;0;275;299;299;275;85;85;93;94;275;85;299;94;0.537109375;0.166015625;0.583984375;0.18359375
2883;00000872.txt;386.321313;192.041053;-3.047532;11;1;0;374;400;399;373;186;189;198;196;373;186;400;198;0.728515625;0.36328125;0.78125;0.38671875
2884;00000872.txt;259.976390;286.040580;-2.683595;1;1;0;252;270;268;251;278;287;295;286;251;278;270;295;0.490234375;0.54296875;0.52734375;0.576171875
